sim_id,alg,task_type,task_level,task_seed,col_chance,task_val
2025-09-09_02:09:13_R_ur5e_N4_ACC_Treach_s1_l3,CC(500),reach_easy,3,1,0.272,1.0
2025-09-09_03:18:01_R_ur5e_N4_ACC_Treach_s2_l6,CC(500),reach_hard,1,2,0.0,0.0
2025-09-09_02:01:11_R_ur5e_N4_ACC_Treach_s4_l2,CC(500),reach_easy,2,4,0.25,2.0
2025-09-09_01:33:42_R_ur5e_N4_ACC_Treach_s2_l1,CC(500),reach_easy,1,2,0.0,2.0
2025-09-09_02:45:29_R_ur5e_N4_ACC_Treach_s1_l5,CC(500),reach_easy,5,1,0.29,1.0
2025-09-09_06:03:33_R_ur5e_N4_ACC_Treach_s1_l9,CC(500),reach_hard,4,1,0.276,0.0
2025-09-09_04:07:32_R_ur5e_N4_ACC_Treach_s1_l7,CC(500),reach_hard,2,1,0.0,0.0
2025-09-09_05:34:55_R_ur5e_N4_ACC_Treach_s4_l8,CC(500),reach_hard,3,4,0.0,0.0
2025-09-09_06:17:42_R_ur5e_N4_ACC_Treach_s3_l9,CC(500),reach_hard,4,3,0.276,0.0
2025-09-09_02:18:32_R_ur5e_N4_ACC_Treach_s3_l3,CC(500),reach_easy,3,3,0.0,2.0
2025-09-09_07:13:59_R_ur5e_N4_ACC_Treach_s5_l10,CC(500),reach_hard,5,5,0.35,0.0
2025-09-09_01:31:25_R_ur5e_N4_ACC_Treach_s1_l1,CC(500),reach_easy,1,1,0.0,2.0
2025-09-09_04:55:26_R_ur5e_N4_ACC_Treach_s0_l8,CC(500),reach_hard,3,0,0.0,0.0
2025-09-09_01:47:08_R_ur5e_N4_ACC_Treach_s0_l2,CC(500),reach_easy,2,0,0.0,2.0
2025-09-09_06:58:47_R_ur5e_N4_ACC_Treach_s3_l10,CC(500),reach_hard,5,3,0.35,0.0
2025-09-09_01:42:31_R_ur5e_N4_ACC_Treach_s4_l1,CC(500),reach_easy,1,4,0.0,1.0
2025-09-09_02:35:21_R_ur5e_N4_ACC_Treach_s3_l4,CC(500),reach_easy,4,3,0.132,2.0
2025-09-09_06:09:10_R_ur5e_N4_ACC_Treach_s2_l9,CC(500),reach_hard,4,2,0.276,0.0
2025-09-09_02:27:53_R_ur5e_N4_ACC_Treach_s1_l4,CC(500),reach_easy,4,1,0.354,1.0
2025-09-09_05:07:23_R_ur5e_N4_ACC_Treach_s1_l8,CC(500),reach_hard,3,1,0.0,0.0
2025-09-09_02:52:36_R_ur5e_N4_ACC_Treach_s3_l5,CC(500),reach_easy,5,3,0.342,2.0
2025-09-09_01:58:50_R_ur5e_N4_ACC_Treach_s3_l2,CC(500),reach_easy,2,3,0.0,2.0
2025-09-09_02:11:28_R_ur5e_N4_ACC_Treach_s2_l3,CC(500),reach_easy,3,2,0.0,2.0
2025-09-09_06:32:02_R_ur5e_N4_ACC_Treach_s5_l9,CC(500),reach_hard,4,5,0.276,0.0
2025-09-09_02:25:35_R_ur5e_N4_ACC_Treach_s0_l4,CC(500),reach_easy,4,0,0.082,1.0
2025-09-09_02:38:03_R_ur5e_N4_ACC_Treach_s4_l4,CC(500),reach_easy,4,4,0.296,2.0
2025-09-09_05:15:12_R_ur5e_N4_ACC_Treach_s2_l8,CC(500),reach_hard,3,2,0.0,0.0
2025-09-09_04:27:21_R_ur5e_N4_ACC_Treach_s3_l7,CC(500),reach_hard,2,3,0.0,0.0
2025-09-09_02:06:51_R_ur5e_N4_ACC_Treach_s0_l3,CC(500),reach_easy,3,0,0.0,1.0
2025-09-09_01:40:27_R_ur5e_N4_ACC_Treach_s3_l1,CC(500),reach_easy,1,3,0.0,1.0
2025-09-09_02:40:26_R_ur5e_N4_ACC_Treach_s5_l4,CC(500),reach_easy,4,5,0.22,1.0
2025-09-09_05:27:22_R_ur5e_N4_ACC_Treach_s3_l8,CC(500),reach_hard,3,3,0.0,0.0
2025-09-09_03:36:53_R_ur5e_N4_ACC_Treach_s4_l6,CC(500),reach_hard,1,4,0.0,0.0
2025-09-09_01:51:45_R_ur5e_N4_ACC_Treach_s2_l2,CC(500),reach_easy,2,2,0.0,2.0
2025-09-09_02:03:39_R_ur5e_N4_ACC_Treach_s5_l2,CC(500),reach_easy,2,5,0.0,1.0
2025-09-09_02:57:21_R_ur5e_N4_ACC_Treach_s5_l5,CC(500),reach_easy,5,5,0.404,0.0
2025-09-09_02:47:54_R_ur5e_N4_ACC_Treach_s2_l5,CC(500),reach_easy,5,2,0.35,1.0
2025-09-09_02:43:12_R_ur5e_N4_ACC_Treach_s0_l5,CC(500),reach_easy,5,0,0.428,2.0
2025-09-09_02:54:58_R_ur5e_N4_ACC_Treach_s4_l5,CC(500),reach_easy,5,4,0.248,0.0
2025-09-09_02:59:47_R_ur5e_N4_ACC_Treach_s0_l6,CC(500),reach_hard,1,0,0.0,0.0
2025-09-09_02:30:02_R_ur5e_N4_ACC_Treach_s2_l4,CC(500),reach_easy,4,2,0.276,1.0
2025-09-09_01:28:19_R_ur5e_N4_ACC_Treach_s0_l1,CC(500),reach_easy,1,0,0.0,3.0
2025-09-09_01:49:29_R_ur5e_N4_ACC_Treach_s1_l2,CC(500),reach_easy,2,1,0.272,1.0
2025-09-09_04:47:02_R_ur5e_N4_ACC_Treach_s5_l7,CC(500),reach_hard,2,5,0.0,0.0
2025-09-09_07:06:27_R_ur5e_N4_ACC_Treach_s4_l10,CC(500),reach_hard,5,4,0.35,0.0
2025-09-09_03:29:54_R_ur5e_N4_ACC_Treach_s3_l6,CC(500),reach_hard,1,3,0.0,0.0
2025-09-09_03:11:15_R_ur5e_N4_ACC_Treach_s1_l6,CC(500),reach_hard,1,1,0.0,0.0
2025-09-09_05:47:06_R_ur5e_N4_ACC_Treach_s5_l8,CC(500),reach_hard,3,5,0.0,0.0
2025-09-09_05:54:58_R_ur5e_N4_ACC_Treach_s0_l9,CC(500),reach_hard,4,0,0.276,0.0
2025-09-09_01:45:03_R_ur5e_N4_ACC_Treach_s5_l1,CC(500),reach_easy,1,5,0.0,1.0
2025-09-09_04:34:56_R_ur5e_N4_ACC_Treach_s4_l7,CC(500),reach_hard,2,4,0.0,0.0
2025-09-09_03:55:40_R_ur5e_N4_ACC_Treach_s0_l7,CC(500),reach_hard,2,0,0.0,0.0
2025-09-09_04:15:12_R_ur5e_N4_ACC_Treach_s2_l7,CC(500),reach_hard,2,2,0.0,0.0
2025-09-09_06:23:25_R_ur5e_N4_ACC_Treach_s4_l9,CC(500),reach_hard,4,4,0.276,0.0
2025-09-09_02:20:41_R_ur5e_N4_ACC_Treach_s4_l3,CC(500),reach_easy,3,4,0.248,2.0
2025-09-09_06:45:24_R_ur5e_N4_ACC_Treach_s1_l10,CC(500),reach_hard,5,1,0.35,0.0
2025-09-09_06:51:39_R_ur5e_N4_ACC_Treach_s2_l10,CC(500),reach_hard,5,2,0.35,0.0
2025-09-09_02:23:11_R_ur5e_N4_ACC_Treach_s5_l3,CC(500),reach_easy,3,5,0.0,1.0
2025-09-09_03:48:39_R_ur5e_N4_ACC_Treach_s5_l6,CC(500),reach_hard,1,5,0.0,0.0
2025-09-08_02:37:04_R_ur5e_N4_AO_Tfollow_s0_l5,"O(400, 1)",follow,5,0,0.31,0.19618666787462827
2025-09-08_02:02:21_R_ur5e_N4_AO_Tfollow_s1_l3,"O(400, 1)",follow,3,1,0.0,0.0996494886739506
2025-09-08_02:24:25_R_ur5e_N4_AO_Tfollow_s2_l4,"O(400, 1)",follow,4,2,0.0,0.09415830259388976
2025-09-08_02:21:20_R_ur5e_N4_AO_Tfollow_s1_l4,"O(400, 1)",follow,4,1,0.0,0.11343464451413522
2025-09-08_01:50:11_R_ur5e_N4_AO_Tfollow_s3_l2,"O(400, 1)",follow,2,3,0.0,0.09896024846267584
2025-09-08_02:40:08_R_ur5e_N4_AO_Tfollow_s1_l5,"O(400, 1)",follow,5,1,0.198,0.2009276727121418
2025-09-08_01:55:57_R_ur5e_N4_AO_Tfollow_s5_l2,"O(400, 1)",follow,2,5,0.0,0.09477889454379711
2025-09-08_01:31:20_R_ur5e_N4_AO_Tfollow_s3_l1,"O(400, 1)",follow,1,3,0.0,0.09343478545823193
2025-09-08_02:05:22_R_ur5e_N4_AO_Tfollow_s2_l3,"O(400, 1)",follow,3,2,0.0,0.10091070828355357
2025-09-08_02:53:12_R_ur5e_N4_AO_Tfollow_s5_l5,"O(400, 1)",follow,5,5,0.0,0.12874743731481286
2025-09-08_01:53:08_R_ur5e_N4_AO_Tfollow_s4_l2,"O(400, 1)",follow,2,4,0.0,0.08728888618075392
2025-09-08_01:24:58_R_ur5e_N4_AO_Tfollow_s1_l1,"O(400, 1)",follow,1,1,0.0,0.1048885682155141
2025-09-08_02:30:41_R_ur5e_N4_AO_Tfollow_s4_l4,"O(400, 1)",follow,4,4,0.0,0.09540444968828317
2025-09-08_01:34:30_R_ur5e_N4_AO_Tfollow_s4_l1,"O(400, 1)",follow,1,4,0.0,0.1022688442733634
2025-09-08_01:58:52_R_ur5e_N4_AO_Tfollow_s0_l3,"O(400, 1)",follow,3,0,0.0,0.09188207278147872
2025-09-08_01:43:45_R_ur5e_N4_AO_Tfollow_s1_l2,"O(400, 1)",follow,2,1,0.0,0.10262483418325545
2025-09-08_02:46:47_R_ur5e_N4_AO_Tfollow_s3_l5,"O(400, 1)",follow,5,3,0.014,0.14161993548618274
2025-09-08_02:14:52_R_ur5e_N4_AO_Tfollow_s5_l3,"O(400, 1)",follow,3,5,0.0,0.10419539151586765
2025-09-08_01:28:01_R_ur5e_N4_AO_Tfollow_s2_l1,"O(400, 1)",follow,1,2,0.0,0.1030557463906931
2025-09-08_01:40:35_R_ur5e_N4_AO_Tfollow_s0_l2,"O(400, 1)",follow,2,0,0.0,0.09302592369691197
2025-09-08_02:08:27_R_ur5e_N4_AO_Tfollow_s3_l3,"O(400, 1)",follow,3,3,0.0,0.11121023160608838
2025-09-08_02:33:49_R_ur5e_N4_AO_Tfollow_s5_l4,"O(400, 1)",follow,4,5,0.0,0.08859326321838605
2025-09-08_02:18:11_R_ur5e_N4_AO_Tfollow_s0_l4,"O(400, 1)",follow,4,0,0.0,0.08950123874917465
2025-09-08_02:27:31_R_ur5e_N4_AO_Tfollow_s3_l4,"O(400, 1)",follow,4,3,0.0,0.10120084727616338
2025-09-08_02:43:28_R_ur5e_N4_AO_Tfollow_s2_l5,"O(400, 1)",follow,5,2,0.176,0.20097204372001484
2025-09-08_01:37:32_R_ur5e_N4_AO_Tfollow_s5_l1,"O(400, 1)",follow,1,5,0.0,0.09639998148699892
2025-09-08_02:11:35_R_ur5e_N4_AO_Tfollow_s4_l3,"O(400, 1)",follow,3,4,0.0,0.08954788509669966
2025-09-08_01:47:08_R_ur5e_N4_AO_Tfollow_s2_l2,"O(400, 1)",follow,2,2,0.0,0.1003296145265385
2025-09-08_01:22:03_R_ur5e_N4_AO_Tfollow_s0_l1,"O(400, 1)",follow,1,0,0.0,0.09692360750800734
2025-09-08_02:49:57_R_ur5e_N4_AO_Tfollow_s4_l5,"O(400, 1)",follow,5,4,0.064,0.10648875829392888
2025-09-06_19:26:05_R_ur5e_N4_AO_Tfollow_s3_l1,"O(400, 5)",follow,1,3,0.0,0.09331604551798134
2025-09-06_20:44:27_R_ur5e_N4_AO_Tfollow_s5_l5,"O(400, 5)",follow,5,5,0.0,0.11350269719248184
2025-09-06_19:44:39_R_ur5e_N4_AO_Tfollow_s4_l1,"O(400, 5)",follow,1,4,0.0,0.08703984201806095
2025-09-06_20:33:52_R_ur5e_N4_AO_Tfollow_s5_l4,"O(400, 5)",follow,4,5,0.0,0.10979460832543651
2025-09-06_19:47:57_R_ur5e_N4_AO_Tfollow_s5_l1,"O(400, 5)",follow,1,5,0.0,0.09558687059368717
2025-09-06_20:30:26_R_ur5e_N4_AO_Tfollow_s4_l4,"O(400, 5)",follow,4,4,0.0,0.09067763189095122
2025-09-06_19:54:36_R_ur5e_N4_AO_Tfollow_s4_l2,"O(400, 5)",follow,2,4,0.0,0.09203725817831297
2025-09-06_19:51:18_R_ur5e_N4_AO_Tfollow_s3_l2,"O(400, 5)",follow,2,3,0.0,0.09862550987365776
2025-09-06_20:08:06_R_ur5e_N4_AO_Tfollow_s5_l3,"O(400, 5)",follow,3,5,0.0,0.09711830192819139
2025-09-06_19:57:59_R_ur5e_N4_AO_Tfollow_s5_l2,"O(400, 5)",follow,2,5,0.0,0.0956926811081935
2025-09-06_20:37:23_R_ur5e_N4_AO_Tfollow_s3_l5,"O(400, 5)",follow,5,3,0.008,0.1120795576037075
2025-09-06_20:40:59_R_ur5e_N4_AO_Tfollow_s4_l5,"O(400, 5)",follow,5,4,0.058,0.11667409207197367
2025-09-06_20:04:38_R_ur5e_N4_AO_Tfollow_s4_l3,"O(400, 5)",follow,3,4,0.0,0.09668528052190582
2025-09-06_20:01:17_R_ur5e_N4_AO_Tfollow_s3_l3,"O(400, 5)",follow,3,3,0.0,0.1004807886617399
2025-09-06_20:26:59_R_ur5e_N4_AO_Tfollow_s3_l4,"O(400, 5)",follow,4,3,0.0,0.10525174614366856
2025-09-06_21:17:17_R_ur5e_N4_AO_Tfollow_s1_l5,"O(400, 5)",follow,5,1,0.0,0.12493580587385662
2025-09-06_20:17:52_R_ur5e_N4_AO_Tfollow_s0_l3,"O(400, 5)",follow,3,0,0.0,0.10388901641793072
2025-09-06_20:56:45_R_ur5e_N4_AO_Tfollow_s2_l4,"O(400, 5)",follow,4,2,0.0,0.0873408418014765
2025-09-06_19:12:45_R_ur5e_N4_AO_Tfollow_s1_l1,"O(400, 5)",follow,1,1,0.0,0.10154846515326994
2025-09-06_20:27:57_R_ur5e_N4_AO_Tfollow_s2_l3,"O(400, 5)",follow,3,2,0.0,0.08906943119717242
2025-09-06_20:38:50_R_ur5e_N4_AO_Tfollow_s0_l4,"O(400, 5)",follow,4,0,0.0,0.09790880489671275
2025-09-06_21:10:33_R_ur5e_N4_AO_Tfollow_s0_l5,"O(400, 5)",follow,5,0,0.034,0.11704446047879676
2025-09-06_19:21:54_R_ur5e_N4_AO_Tfollow_s0_l2,"O(400, 5)",follow,2,0,0.0,0.09378457092848648
2025-09-06_20:49:27_R_ur5e_N4_AO_Tfollow_s1_l4,"O(400, 5)",follow,4,1,0.0,0.0846905991746514
2025-09-06_20:22:54_R_ur5e_N4_AO_Tfollow_s1_l3,"O(400, 5)",follow,3,1,0.0,0.10781729919432523
2025-09-06_19:26:49_R_ur5e_N4_AO_Tfollow_s1_l2,"O(400, 5)",follow,2,1,0.0,0.10523654914926288
2025-09-06_20:12:54_R_ur5e_N4_AO_Tfollow_s2_l2,"O(400, 5)",follow,2,2,0.0,0.11516729616712086
2025-09-06_18:49:00_R_ur5e_N4_AO_Tfollow_s0_l1,"O(400, 5)",follow,1,0,0.0,0.09996819819801635
2025-09-06_19:17:27_R_ur5e_N4_AO_Tfollow_s2_l1,"O(400, 5)",follow,1,2,0.0,0.09392029397524662
2025-09-06_21:24:25_R_ur5e_N4_AO_Tfollow_s2_l5,"O(400, 5)",follow,5,2,0.088,0.19516728231979935
2025-09-08_22:09:53_R_ur5e_N4_AO-_Tfollow_s0_l5,"O-(400, 5)",follow,5,0,0.06,0.12254889330519
2025-09-08_21:34:26_R_ur5e_N4_AO-_Tfollow_s0_l2,"O-(400, 5)",follow,2,0,0.0,0.09229521542632113
2025-09-08_21:23:32_R_ur5e_N4_AO-_Tfollow_s0_l1,"O-(400, 5)",follow,1,0,0.0,0.09744933709316847
2025-09-08_21:45:34_R_ur5e_N4_AO-_Tfollow_s0_l3,"O-(400, 5)",follow,3,0,0.0,0.09684869946912869
2025-09-08_21:57:56_R_ur5e_N4_AO-_Tfollow_s0_l4,"O-(400, 5)",follow,4,0,0.0,0.10208791802687577
2025-09-08_22:53:30_R_ur5e_N4_AO-_Tfollow_s4_l3,"O-(400, 5)",follow,3,4,0.0,0.09087239116811759
2025-09-08_22:40:35_R_ur5e_N4_AO-_Tfollow_s1_l3,"O-(400, 5)",follow,3,1,0.0,0.10177813530220903
2025-09-08_22:23:13_R_ur5e_N4_AO-_Tfollow_s3_l2,"O-(400, 5)",follow,2,3,0.0,0.1020987606137143
2025-09-08_21:44:36_R_ur5e_N4_AO-_Tfollow_s5_l1,"O-(400, 5)",follow,1,5,0.0,0.09611055819265274
2025-09-08_22:32:31_R_ur5e_N4_AO-_Tfollow_s4_l2,"O-(400, 5)",follow,2,4,0.0,0.08968981958249744
2025-09-08_23:22:30_R_ur5e_N4_AO-_Tfollow_s1_l5,"O-(400, 5)",follow,5,1,0.0,0.12414203430015477
2025-09-08_21:40:57_R_ur5e_N4_AO-_Tfollow_s4_l1,"O-(400, 5)",follow,1,4,0.0,0.08636318914311043
2025-09-08_23:26:43_R_ur5e_N4_AO-_Tfollow_s2_l5,"O-(400, 5)",follow,5,2,0.012,0.151838851227972
2025-09-08_21:48:20_R_ur5e_N4_AO-_Tfollow_s1_l2,"O-(400, 5)",follow,2,1,0.0,0.09757951442756291
2025-09-08_21:37:19_R_ur5e_N4_AO-_Tfollow_s3_l1,"O-(400, 5)",follow,1,3,0.0,0.09049949875101204
2025-09-08_23:05:28_R_ur5e_N4_AO-_Tfollow_s2_l4,"O-(400, 5)",follow,4,2,0.0,0.10048129207941052
2025-09-08_23:39:46_R_ur5e_N4_AO-_Tfollow_s5_l5,"O-(400, 5)",follow,5,5,0.0,0.12871344426753084
2025-09-08_23:18:26_R_ur5e_N4_AO-_Tfollow_s5_l4,"O-(400, 5)",follow,4,5,0.0,0.10158762169978038
2025-09-08_23:01:27_R_ur5e_N4_AO-_Tfollow_s1_l4,"O-(400, 5)",follow,4,1,0.0,0.10219515940495479
2025-09-08_23:10:09_R_ur5e_N4_AO-_Tfollow_s3_l4,"O-(400, 5)",follow,4,3,0.0,0.10074838693942292
2025-09-08_23:30:51_R_ur5e_N4_AO-_Tfollow_s3_l5,"O-(400, 5)",follow,5,3,0.0,0.11548003577053724
2025-09-08_23:14:31_R_ur5e_N4_AO-_Tfollow_s4_l4,"O-(400, 5)",follow,4,4,0.0,0.09481637419833394
2025-09-08_22:36:16_R_ur5e_N4_AO-_Tfollow_s5_l2,"O-(400, 5)",follow,2,5,0.0,0.10224794357137632
2025-09-08_22:57:33_R_ur5e_N4_AO-_Tfollow_s5_l3,"O-(400, 5)",follow,3,5,0.0,0.09390954839257223
2025-09-08_23:34:55_R_ur5e_N4_AO-_Tfollow_s4_l5,"O-(400, 5)",follow,5,4,0.066,0.12458455918894673
2025-09-08_21:33:24_R_ur5e_N4_AO-_Tfollow_s2_l1,"O-(400, 5)",follow,1,2,0.0,0.0986162278439843
2025-09-08_22:06:32_R_ur5e_N4_AO-_Tfollow_s2_l2,"O-(400, 5)",follow,2,2,0.0,0.10058227217709677
2025-09-08_22:44:30_R_ur5e_N4_AO-_Tfollow_s2_l3,"O-(400, 5)",follow,3,2,0.0,0.10058333920076226
2025-09-08_22:49:10_R_ur5e_N4_AO-_Tfollow_s3_l3,"O-(400, 5)",follow,3,3,0.0,0.07902809132111702
2025-09-08_21:29:39_R_ur5e_N4_AO-_Tfollow_s1_l1,"O-(400, 5)",follow,1,1,0.0,0.11048754988456276
2025-09-08_22:45:11_R_ur5e_N4_ASC_Tfollow_s4_l3,"SC(1600, 5)",follow,3,4,0.0,0.11069148534650895
2025-09-08_23:00:26_R_ur5e_N4_ASC_Tfollow_s4_l4,"SC(1600, 5)",follow,4,4,0.0,0.09053881193366349
2025-09-08_22:55:50_R_ur5e_N4_ASC_Tfollow_s2_l4,"SC(1600, 5)",follow,4,2,0.006,0.1082836107595638
2025-09-08_23:19:37_R_ur5e_N4_ASC_Tfollow_s5_l5,"SC(1600, 5)",follow,5,5,0.082,0.22157857109581391
2025-09-08_22:28:57_R_ur5e_N4_ASC_Tfollow_s4_l2,"SC(1600, 5)",follow,2,4,0.0,0.1119493540820084
2025-09-08_22:58:11_R_ur5e_N4_ASC_Tfollow_s3_l4,"SC(1600, 5)",follow,4,3,0.0,0.10395746559127965
2025-09-08_22:18:12_R_ur5e_N4_ASC_Tfollow_s0_l2,"SC(1600, 5)",follow,2,0,0.0,0.09173470571091304
2025-09-08_23:03:09_R_ur5e_N4_ASC_Tfollow_s5_l4,"SC(1600, 5)",follow,4,5,0.0,0.11865902460298412
2025-09-08_22:31:28_R_ur5e_N4_ASC_Tfollow_s5_l2,"SC(1600, 5)",follow,2,5,0.0,0.11569303095632635
2025-09-08_23:08:19_R_ur5e_N4_ASC_Tfollow_s1_l5,"SC(1600, 5)",follow,5,1,0.188,0.19281302275126752
2025-09-08_22:42:51_R_ur5e_N4_ASC_Tfollow_s3_l3,"SC(1600, 5)",follow,3,3,0.0,0.11684549967077149
2025-09-08_21:58:22_R_ur5e_N4_ASC_Tfollow_s3_l1,"SC(1600, 5)",follow,1,3,0.0,0.10001741832738795
2025-09-08_22:00:34_R_ur5e_N4_ASC_Tfollow_s4_l1,"SC(1600, 5)",follow,1,4,0.0,0.10856594575118038
2025-09-08_22:34:03_R_ur5e_N4_ASC_Tfollow_s0_l3,"SC(1600, 5)",follow,3,0,0.0,0.09717407408380167
2025-09-08_22:02:48_R_ur5e_N4_ASC_Tfollow_s5_l1,"SC(1600, 5)",follow,1,5,0.0,0.09868842808259454
2025-09-08_22:26:29_R_ur5e_N4_ASC_Tfollow_s3_l2,"SC(1600, 5)",follow,2,3,0.0,0.11115869512999388
2025-09-08_22:47:26_R_ur5e_N4_ASC_Tfollow_s5_l3,"SC(1600, 5)",follow,3,5,0.0,0.10215267667691114
2025-09-08_23:05:50_R_ur5e_N4_ASC_Tfollow_s0_l5,"SC(1600, 5)",follow,5,0,0.136,0.16008880624360944
2025-09-08_22:53:00_R_ur5e_N4_ASC_Tfollow_s1_l4,"SC(1600, 5)",follow,4,1,0.0,0.09981763444454328
2025-09-08_22:21:11_R_ur5e_N4_ASC_Tfollow_s1_l2,"SC(1600, 5)",follow,2,1,0.0,0.10217134960396203
2025-09-08_23:16:29_R_ur5e_N4_ASC_Tfollow_s4_l5,"SC(1600, 5)",follow,5,4,0.124,0.17893915551652684
2025-09-08_23:14:00_R_ur5e_N4_ASC_Tfollow_s3_l5,"SC(1600, 5)",follow,5,3,0.074,0.15817322379680868
2025-09-08_22:39:34_R_ur5e_N4_ASC_Tfollow_s2_l3,"SC(1600, 5)",follow,3,2,0.0,0.11840977462667923
2025-09-08_23:10:47_R_ur5e_N4_ASC_Tfollow_s2_l5,"SC(1600, 5)",follow,5,2,0.212,0.14916205842471064
2025-09-08_22:36:48_R_ur5e_N4_ASC_Tfollow_s1_l3,"SC(1600, 5)",follow,3,1,0.0,0.10851053360560806
2025-09-08_22:24:13_R_ur5e_N4_ASC_Tfollow_s2_l2,"SC(1600, 5)",follow,2,2,0.0,0.12878196499064526
2025-09-08_22:49:43_R_ur5e_N4_ASC_Tfollow_s0_l4,"SC(1600, 5)",follow,4,0,0.0,0.10945356902004645
2025-09-08_21:56:06_R_ur5e_N4_ASC_Tfollow_s2_l1,"SC(1600, 5)",follow,1,2,0.0,0.10469043491750939
2025-09-08_21:53:51_R_ur5e_N4_ASC_Tfollow_s1_l1,"SC(1600, 5)",follow,1,1,0.0,0.11825631848509614
2025-09-08_21:38:23_R_ur5e_N4_ASC_Tfollow_s0_l1,"SC(1600, 5)",follow,1,0,0.0,0.10571320341392947
2025-09-08_22:12:01_R_ur5e_N4_ASC_Tfollow_s3_l3,"SC(400, 5)",follow,3,3,0.0,0.1432546537948462
2025-09-08_22:30:59_R_ur5e_N4_ASC_Tfollow_s5_l4,"SC(400, 5)",follow,4,5,0.0,0.12754473453915877
2025-09-08_22:05:22_R_ur5e_N4_ASC_Tfollow_s0_l3,"SC(400, 5)",follow,3,0,0.0,0.16308731235099194
2025-09-08_22:07:44_R_ur5e_N4_ASC_Tfollow_s1_l3,"SC(400, 5)",follow,3,1,0.0,0.10483587649989883
2025-09-08_22:18:08_R_ur5e_N4_ASC_Tfollow_s0_l4,"SC(400, 5)",follow,4,0,0.0,0.13897588150565907
2025-09-08_22:38:33_R_ur5e_N4_ASC_Tfollow_s2_l5,"SC(400, 5)",follow,5,2,0.314,0.3161033110460732
2025-09-08_22:25:12_R_ur5e_N4_ASC_Tfollow_s3_l4,"SC(400, 5)",follow,4,3,0.0,0.1307915294790731
2025-09-08_21:46:57_R_ur5e_N4_ASC_Tfollow_s4_l1,"SC(400, 5)",follow,1,4,0.0,0.1350894793648243
2025-09-08_22:46:08_R_ur5e_N4_ASC_Tfollow_s5_l5,"SC(400, 5)",follow,5,5,0.088,0.21309469260794317
2025-09-08_22:40:50_R_ur5e_N4_ASC_Tfollow_s3_l5,"SC(400, 5)",follow,5,3,0.102,0.25905150937095267
2025-09-08_21:56:41_R_ur5e_N4_ASC_Tfollow_s2_l2,"SC(400, 5)",follow,2,2,0.0,0.12190483222340115
2025-09-08_22:22:42_R_ur5e_N4_ASC_Tfollow_s2_l4,"SC(400, 5)",follow,4,2,0.0,0.1468057018223767
2025-09-08_22:01:15_R_ur5e_N4_ASC_Tfollow_s4_l2,"SC(400, 5)",follow,2,4,0.0,0.12040829168366879
2025-09-08_22:33:31_R_ur5e_N4_ASC_Tfollow_s0_l5,"SC(400, 5)",follow,5,0,0.222,0.2201941387669856
2025-09-08_22:43:52_R_ur5e_N4_ASC_Tfollow_s4_l5,"SC(400, 5)",follow,5,4,0.292,0.3639365397148356
2025-09-08_22:14:09_R_ur5e_N4_ASC_Tfollow_s4_l3,"SC(400, 5)",follow,3,4,0.0,0.10248187168211007
2025-09-08_22:35:53_R_ur5e_N4_ASC_Tfollow_s1_l5,"SC(400, 5)",follow,5,1,0.282,0.33205456688590373
2025-09-08_21:36:52_R_ur5e_N4_ASC_Tfollow_s0_l1,"SC(400, 5)",follow,1,0,0.0,0.10914691982693252
2025-09-08_22:16:14_R_ur5e_N4_ASC_Tfollow_s5_l3,"SC(400, 5)",follow,3,5,0.028,0.22185619046971508
2025-09-08_21:58:53_R_ur5e_N4_ASC_Tfollow_s3_l2,"SC(400, 5)",follow,2,3,0.0,0.12766521331381156
2025-09-08_22:03:19_R_ur5e_N4_ASC_Tfollow_s5_l2,"SC(400, 5)",follow,2,5,0.0,0.12073004191009166
2025-09-08_21:49:14_R_ur5e_N4_ASC_Tfollow_s5_l1,"SC(400, 5)",follow,1,5,0.0,0.12858510109425206
2025-09-08_21:42:29_R_ur5e_N4_ASC_Tfollow_s2_l1,"SC(400, 5)",follow,1,2,0.0,0.11849505006518403
2025-09-08_21:53:50_R_ur5e_N4_ASC_Tfollow_s1_l2,"SC(400, 5)",follow,2,1,0.0,0.11038320955047912
2025-09-08_22:20:11_R_ur5e_N4_ASC_Tfollow_s1_l4,"SC(400, 5)",follow,4,1,0.0,0.13746833725972135
2025-09-08_21:44:51_R_ur5e_N4_ASC_Tfollow_s3_l1,"SC(400, 5)",follow,1,3,0.0,0.11510572894379235
2025-09-08_22:09:54_R_ur5e_N4_ASC_Tfollow_s2_l3,"SC(400, 5)",follow,3,2,0.0,0.11880647041924171
2025-09-08_21:39:57_R_ur5e_N4_ASC_Tfollow_s1_l1,"SC(400, 5)",follow,1,1,0.0,0.1222993059043207
2025-09-08_22:28:27_R_ur5e_N4_ASC_Tfollow_s4_l4,"SC(400, 5)",follow,4,4,0.0,0.1289783341382376
2025-09-08_21:51:47_R_ur5e_N4_ASC_Tfollow_s0_l2,"SC(400, 5)",follow,2,0,0.0,0.0960010880153728
2025-09-07_01:24:52_R_ur5e_N4_ASD_Tfollow_s2_l5,"SD(400, 5)",follow,5,2,0.186,0.18523381979269224
2025-09-07_01:16:41_R_ur5e_N4_ASD_Tfollow_s0_l5,"SD(400, 5)",follow,5,0,0.372,0.1720200003811061
