alg,task_type,task_level,n_arms,wsteps,tplanning_moaw,ctrl_freq_moaw,sim_clocktime,sim_physics_time
"O-(400, 5)",reach,2,4,500,0.0569357795715332,17.563648158072834,156.64704632759094,4.150000216439366
"O-(400, 5)",reach,7,4,500,0.05743549633026123,17.410835874906972,153.88559699058533,4.150000216439366
"O-(400, 5)",reach,1,4,500,0.054693237781524656,18.283795960198198,147.63184762001038,4.150000216439366
"O-(400, 5)",reach,8,4,500,0.056722898960113524,17.62956439696746,157.204199552536,4.150000216439366
"O-(400, 5)",reach,2,4,500,0.060541494846343996,16.517596774543275,157.95768880844116,4.150000216439366
"O-(400, 5)",reach,6,4,500,0.05115153884887695,19.54975397620819,143.7665672302246,4.150000216439366
"O-(400, 5)",reach,6,4,500,0.051910188674926756,19.26404094314171,143.31855964660645,4.150000216439366
"O-(400, 5)",reach,5,4,500,0.05664234495162964,17.65463631235538,169.00885701179504,4.150000216439366
"O-(400, 5)",reach,3,4,500,0.05921969842910767,16.886273090314827,159.6402771472931,4.150000216439366
"O-(400, 5)",reach,3,4,500,0.05913103151321411,16.911594038005717,159.9146649837494,4.150000216439366
"O-(400, 5)",reach,6,4,500,0.05080073928833008,19.68475289944687,143.67180061340332,4.150000216439366
"O-(400, 5)",reach,7,4,500,0.0576119441986084,17.357511778332846,154.45291876792908,4.150000216439366
"O-(400, 5)",reach,5,4,500,0.060798716068267825,16.44771575237132,169.38721704483032,4.150000216439366
"O-(400, 5)",reach,8,4,500,0.05933100748062134,16.854593280362202,160.91359615325928,4.150000216439366
"O-(400, 5)",reach,2,4,500,0.06268509721755981,15.952755030901868,158.7703275680542,4.150000216439366
"SC(1600, 5)",reach,1,4,500,0.037965435981750485,26.339747566199097,53.85059976577759,4.150000216439366
"SC(1600, 5)",reach,7,4,500,0.06492600202560425,15.402149659633123,67.02600717544556,4.150000216439366
"SC(1600, 5)",reach,1,4,500,0.03430339431762695,29.151634113541512,52.85273814201355,4.150000216439366
"SC(1600, 5)",reach,10,4,500,0.0679932599067688,14.707340130053817,71.08416247367859,4.150000216439366
"SC(1600, 5)",reach,8,4,500,0.043636920928955075,22.91637399504177,58.513805627822876,4.150000216439366
"SC(1600, 5)",reach,2,4,500,0.03850721502304077,25.96915927058476,56.55997610092163,4.150000216439366
"SC(1600, 5)",reach,8,4,500,0.06525777626037597,15.323844257426718,66.23290777206421,4.150000216439366
"SC(1600, 5)",reach,8,4,500,0.04242552995681763,23.57071322427414,57.88313412666321,4.150000216439366
"SC(1600, 5)",reach,2,4,500,0.047356293201446534,21.116517624091706,61.236069679260254,4.150000216439366
"SC(1600, 5)",reach,4,4,500,0.03944722080230713,25.350328354222448,59.35208773612976,4.150000216439366
"SC(1600, 5)",reach,6,4,500,0.034821616172790525,28.717794000078495,51.77688026428223,4.150000216439366
"SC(1600, 5)",reach,6,4,500,0.034995683670043944,28.57495254067555,53.54346179962158,4.150000216439366
"SC(1600, 5)",reach,9,4,500,0.04515082454681397,22.147989766237043,62.20087742805481,4.150000216439366
"SC(1600, 5)",reach,4,4,500,0.04126483154296875,24.23371094969109,61.951828956604004,4.150000216439366
"SC(1600, 5)",reach,4,4,500,0.044726114749908445,22.358302427823713,60.84028506278992,4.150000216439366
"SC(1600, 5)",reach,3,4,500,0.04068376111984253,24.579831669306355,60.105050802230835,4.150000216439366
"SC(1600, 5)",reach,10,4,500,0.046873017787933347,21.334235498219464,67.09087109565735,4.150000216439366
"SC(1600, 5)",reach,7,4,500,0.04574211263656616,21.86169248336383,59.342350244522095,4.150000216439366
"SC(1600, 5)",reach,9,4,500,0.04054442405700684,24.664303988976783,60.03529357910156,4.150000216439366
"SC(1600, 5)",reach,4,4,500,0.03828792858123779,26.117892428634264,59.57786250114441,4.150000216439366
"SC(1600, 5)",reach,2,4,500,0.043275947093963624,23.107524321275587,58.5134482383728,4.150000216439366
"SC(1600, 5)",reach,5,4,500,0.04694797229766846,21.30017444969955,63.14785432815552,4.150000216439366
"SC(1600, 5)",reach,3,4,500,0.03960513496398926,25.249251161730527,59.79234075546265,4.150000216439366
"SC(1600, 5)",reach,4,4,500,0.045590232372283934,21.934522988041156,60.42686867713928,4.150000216439366
"SC(1600, 5)",reach,6,4,500,0.05696118879318237,17.555813373749128,58.529520988464355,4.150000216439366
"SC(1600, 5)",reach,3,4,500,0.04030849409103394,24.80866682197478,59.11286807060242,4.150000216439366
"SC(1600, 5)",reach,5,4,500,0.04386134147644043,22.799120280831755,62.26589822769165,4.150000216439366
"SC(1600, 5)",reach,7,4,500,0.04316444730758667,23.16721427878072,57.37993550300598,4.150000216439366
"SC(1600, 5)",reach,1,4,500,0.03577350759506225,27.95364690875401,53.952229261398315,4.150000216439366
"SC(1600, 5)",reach,7,4,500,0.04380489730834961,22.828497758157987,56.946187257766724,4.150000216439366
"SC(1600, 5)",reach,6,4,500,0.03486676931381225,28.680603901086307,52.18157601356506,4.150000216439366
"SC(1600, 5)",reach,8,4,500,0.044784080028533936,22.32936345600614,59.92218828201294,4.150000216439366
"SC(1600, 5)",reach,10,4,500,0.045825154304504394,21.822076001208462,62.742980003356934,4.150000216439366
"SC(1600, 5)",reach,5,4,500,0.048563846588134764,20.59144961231968,63.7605414390564,4.150000216439366
"SC(1600, 5)",reach,7,4,500,0.04180137968063354,23.92265536783938,56.626912355422974,4.150000216439366
"SC(1600, 5)",reach,6,4,500,0.03598346757888794,27.79054013645743,51.89514923095703,4.150000216439366
"SC(1600, 5)",reach,5,4,500,0.06541428709030152,15.287180285547475,69.67631578445435,4.150000216439366
"SC(1600, 5)",reach,10,4,500,0.06675641870498657,14.979832941896598,69.79104280471802,4.150000216439366
"SC(1600, 5)",reach,5,4,500,0.04582468175888062,21.822301031173108,63.12598633766174,4.150000216439366
"SC(1600, 5)",reach,2,4,500,0.04070025396347046,24.56987125676233,57.19777584075928,4.150000216439366
"SC(1600, 5)",reach,4,4,500,0.03846403455734253,25.998312748736513,59.75196814537048,4.150000216439366
"SC(1600, 5)",reach,3,4,500,0.04080867528915405,24.50459351876525,57.04764699935913,4.150000216439366
"SC(1600, 5)",reach,6,4,500,0.0386618480682373,25.86529227043214,53.608638763427734,4.150000216439366
"SC(1600, 5)",reach,1,4,500,0.03215323543548584,31.101069191200352,52.278425216674805,4.150000216439366
"SC(1600, 5)",reach,1,4,500,0.03786850786209107,26.407166705426686,54.028764486312866,4.150000216439366
"SC(1600, 5)",reach,3,4,500,0.04284707641601562,23.33881523889024,61.27413868904114,4.150000216439366
"SC(1600, 5)",reach,8,4,500,0.0414294605255127,24.13741302241166,59.055020332336426,4.150000216439366
"SC(1600, 5)",reach,10,4,500,0.047736445903778076,20.948354680943172,62.76317310333252,4.150000216439366
"SC(1600, 5)",reach,8,4,500,0.046424641132354734,21.540284978165825,60.24243235588074,4.150000216439366
"SC(1600, 5)",reach,5,4,500,0.06551286363601684,15.264177819426482,69.59074878692627,4.150000216439366
"SC(1600, 5)",reach,3,4,500,0.04256048488616943,23.495972911835004,60.03410363197327,4.150000216439366
"SC(1600, 5)",reach,9,4,500,0.06448442697525024,15.507620163606477,69.34143257141113,4.150000216439366
"SC(1600, 5)",reach,9,4,500,0.047116903781890866,21.223805465425016,61.10256481170654,4.150000216439366
"SC(1600, 5)",reach,2,4,500,0.04025553226470947,24.84130611972215,57.91956925392151,4.150000216439366
"SC(1600, 5)",reach,2,4,500,0.042915827751159666,23.30142635948524,57.79944086074829,4.150000216439366
"SC(1600, 5)",reach,9,4,500,0.04335378742218018,23.06603550600959,62.80652928352356,4.150000216439366
"SC(1600, 5)",reach,10,4,500,0.04781256818771362,20.915002851843663,64.64111614227295,4.150000216439366
"SC(1600, 5)",reach,7,4,500,0.04393450021743774,22.76115569884409,57.848978996276855,4.150000216439366
"SC(1600, 5)",reach,1,4,500,0.0346276683807373,28.878640889268784,53.92493677139282,4.150000216439366
"SC(1600, 5)",reach,9,4,500,0.04763140869140625,20.99455018176739,64.0647599697113,4.150000216439366
"SC(400, 5)",reach,8,4,500,0.04603025388717651,21.724842153838047,59.353700160980225,4.150000216439366
"SC(400, 5)",reach,7,4,500,0.06780370187759399,14.748457271629501,63.420127868652344,4.150000216439366
"SC(400, 5)",reach,4,4,500,0.047351690769195556,21.118570081779335,61.69225859642029,4.150000216439366
"SC(400, 5)",reach,6,4,500,0.03521792459487915,28.394631753666843,42.90599775314331,4.150000216439366
"SC(400, 5)",reach,9,4,500,0.04617538595199585,21.65655964499365,60.07577872276306,4.150000216439366
"SC(400, 5)",reach,3,4,500,0.051055533409118656,19.586515568974495,59.902469635009766,4.150000216439366
"SC(400, 5)",reach,3,4,500,0.04616146659851074,21.66308988181632,58.89946484565735,4.150000216439366
"SC(400, 5)",reach,10,4,500,0.06618559885025024,15.109026999401685,70.93497824668884,4.150000216439366
"SC(400, 5)",reach,8,4,500,0.06829086399078368,14.643247157261866,68.07028365135193,4.150000216439366
"SC(400, 5)",reach,9,4,500,0.06714235591888428,14.893728203522015,69.55719757080078,4.150000216439366
"SC(400, 5)",reach,1,4,500,0.04488285255432129,22.280223806847157,47.16301226615906,4.150000216439366
"SC(400, 5)",reach,2,4,500,0.045194833755493165,22.12642279889913,57.11042666435242,4.150000216439366
"SC(400, 5)",reach,8,4,500,0.06616775178909302,15.113102273558557,66.10935616493225,4.150000216439366
"SC(400, 5)",reach,8,4,500,0.05158524751663208,19.385387259750583,62.482542753219604,4.150000216439366
"SC(400, 5)",reach,7,4,500,0.05241305732727051,19.079215199295387,58.54838991165161,4.150000216439366
"SC(400, 5)",reach,6,4,500,0.03770604372024536,26.520947342536335,44.404255390167236,4.150000216439366
"SC(400, 5)",reach,3,4,500,0.04636780738830566,21.566687241118245,59.14858269691467,4.150000216439366
"SC(400, 5)",reach,7,4,500,0.042267092227935794,23.659067782738674,55.487792015075684,4.150000216439366
"SC(400, 5)",reach,1,4,500,0.04031477451324463,24.804802013005666,45.92796850204468,4.150000216439366
